,ChannelBandwidth,Freq,RSSI,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets,Score
4823,2,5745,-48,97.2222222222222,0,1.0428214771302935,1730722077,1784333,231344631,927090,-0.82
4825,2,5220,-94,0.0,0,228.99684399879675,1730722181,1784335,231344631,927090,39.73
4826,0,2462,-91,0.0,0,343.72565751716854,1730722181,1784335,231344631,927090,37.72
4842,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730777521,1784455,231379461,927169,-2.85
4845,0,2462,-80,2.7777777777777777,0,96.87505261840391,1730777625,1784457,231379461,927169,34.17
4847,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730777625,1784457,231379461,927169,-2.85
4848,0,2412,-46,9.722222222222223,0,1.9729800621426885,1730777625,1784457,231379461,927169,52.87
4852,0,2412,-46,9.722222222222223,0,1.9729800621426885,1730798878,1784503,231393385,927199,52.87
4853,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730798878,1784503,231393385,927199,-2.85
4858,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730798982,1784505,231393385,927199,-2.85
4862,0,2412,-51,8.333333333333332,0,3.5085098209256573,1730849317,1784600,231417186,927284,48.65
4863,0,2437,-48,9.722222222222223,0,2.458354282360909,1730849317,1784600,231418377,927286,50.78
4874,2,5745,-60,69.44444444444444,0,4.1515470765275975,1730868808,1784645,231431056,927317,6.26
4882,0,2412,-51,8.333333333333332,0,3.5085098209256573,1730888014,1784686,231443304,927342,48.65
4884,2,5745,-60,69.44444444444444,0,4.1515470765275975,1730888014,1784686,231443304,927342,6.26
4892,2,5745,-62,69.44444444444444,0,5.226488112900376,1730907874,1784736,231456354,927378,4.72
4900,0,2412,-51,8.333333333333332,0,3.5085098209256573,1730926874,1784796,231468240,927428,48.65
4904,2,5745,-62,69.44444444444444,0,5.226488112900376,1730926874,1784796,231469453,927430,4.72
4908,2,5260,-91,0.0,0,160.8845187846518,1730926978,1784798,231469453,927430,38.86
4911,0,2462,-79,2.7777777777777777,0,86.33998152790845,1730944250,1784834,231480546,927453,34.37
4913,2,5745,-62,69.44444444444444,0,5.226488112900376,1730944250,1784834,231480546,927453,4.72
4944,1,2432,-89,1.3888888888888888,0,276.39897578600625,1730999949,1784953,231514853,927521,36.84
4948,0,2437,-54,8.333333333333332,0,4.905061656437087,1731043560,1785028,231534782,927589,45.85
4949,0,2462,-79,2.7777777777777777,0,86.33998152790845,1731043560,1785028,231534782,927589,34.37
4963,2,5745,-63,69.44444444444444,0,5.8642161138640665,1731074424,1785095,231554570,927633,3.99
4966,2,5745,-62,69.44444444444444,0,5.226488112900376,1731074424,1785097,231554570,927633,4.72
4973,2,5745,-63,69.44444444444444,0,5.8642161138640665,1731151512,1785188,231572179,927689,3.99
4977,0,2412,-49,9.722222222222223,0,2.7869084125686827,1731151512,1785188,231572179,927689,49.73
4987,0,2412,-49,9.722222222222223,0,2.7869084125686827,1731170770,1785230,231584377,927713,49.73
4992,0,2412,-49,9.722222222222223,0,2.7869084125686827,1731190156,1785272,231596886,927742,49.73
4994,2,5745,-55,83.33333333333334,0,2.3345864846046487,1731190156,1785272,231596886,927742,1.45
4997,2,5745,-56,83.33333333333334,0,2.6194491188903624,1731190156,1785272,231596886,927742,0.56
4998,0,2412,-49,9.722222222222223,0,2.7869084125686827,1731190156,1785272,231596886,927742,49.73
5001,2,5180,-93,0.0,0,205.66966480068777,1731227068,1785339,231619594,927788,39.36
5004,2,5745,-55,83.33333333333334,0,2.3345864846046487,1731227068,1785339,231620765,927790,1.45
5014,2,5745,-55,83.33333333333334,0,2.3345864846046487,1731246268,1785380,231633003,927815,1.45
5015,0,2462,-76,4.166666666666666,0,61.12402594648713,1731246268,1785380,231633003,927815,34.31
5017,2,5745,-56,83.33333333333334,0,2.6194491188903624,1731246268,1785380,231633003,927815,0.57
5018,0,2412,-49,9.722222222222223,0,2.7869084125686827,1731246268,1785380,231633003,927815,49.73
5023,0,2437,-53,8.333333333333332,0,4.371640802903417,1731265485,1785421,231645320,927841,46.77
5024,2,5745,-58,83.33333333333334,0,3.297691060672918,1731265485,1785421,231645320,927841,-1.14
5025,2,5745,-58,83.33333333333334,0,3.297691060672918,1731265485,1785421,231645320,927841,-1.14
5029,0,2437,-53,8.333333333333332,0,4.371640802903417,1731281230,1785471,231655524,927880,46.77
5030,2,5745,-58,83.33333333333334,0,3.297691060672918,1731281230,1785471,231655524,927880,-1.14
5038,2,5745,-57,83.33333333333334,0,2.9390702515000044,1731294003,1785502,231663542,927903,-0.3
5042,2,5220,-94,0.0,0,228.99684399879675,1731294003,1785502,231663542,927903,39.73
5043,2,5745,-57,83.33333333333334,0,2.9390702515000044,1731294003,1785502,231663542,927903,-0.3
5047,2,5220,-94,0.0,0,228.99684399879675,1731329234,1785580,231684613,927959,39.73
5050,0,2437,-56,8.333333333333332,0,6.175106765705839,1731329234,1785580,231685214,927960,44.08
5058,2,5220,-89,13.88888888888889,0,128.774388718691,1731329338,1785583,231685266,927962,29.55
5062,0,2412,-46,9.722222222222223,0,1.9729800621426885,1731354653,1785637,231701451,927996,52.87
5064,2,5745,-57,83.33333333333334,0,2.9390702515000044,1731354757,1785639,231701451,927996,-0.3
5069,2,5745,-57,83.33333333333334,0,2.9390702515000044,1731354757,1785639,231701451,927996,-0.3
5070,0,2412,-46,9.722222222222223,0,1.9729800621426885,1731354757,1785639,231701451,927996,52.87
5072,0,2457,-90,1.3888888888888888,0,306.96922907919014,1731379685,1785691,231716159,928026,36.27
5073,0,2412,-52,8.333333333333332,0,3.936612766178265,1731379685,1785691,231717380,928028,47.69
5074,2,5745,-62,69.44444444444444,0,5.226488112900376,1731379685,1785691,231717380,928028,4.73
5076,2,5745,-62,69.44444444444444,0,5.226488112900376,1731379685,1785691,231717380,928028,4.73
5080,0,2412,-52,8.333333333333332,0,3.936612766178265,1731393392,1785723,231726339,928051,47.69
5082,0,2437,-63,6.944444444444445,0,13.824342049302032,1731393392,1785723,231726339,928051,39.46
5084,0,2412,-51,8.333333333333332,0,3.5085098209256573,1731393496,1785725,231726339,928051,48.65
5086,0,2457,-90,1.3888888888888888,0,306.96922907919014,1731407166,1785755,231734053,928071,36.27
5088,2,5745,-62,69.44444444444444,0,5.226488112900376,1731407166,1785755,231735274,928073,4.73
5091,0,2412,-51,8.333333333333332,0,3.5085098209256573,1731407321,1785756,231735349,928074,48.65
5094,0,2412,-58,8.333333333333332,0,7.854575100980889,1731438212,1785825,231753188,928136,42.37
5102,2,5260,-94,0.0,0,227.25542313188535,1731438212,1785827,231753188,928136,39.74
5104,0,2412,-58,8.333333333333332,0,7.854575100980889,1731457799,1785870,231765753,928164,42.37
5105,2,5745,-51,83.33333333333334,0,1.4730244887854986,1731457799,1785870,231765753,928164,5.19
5119,2,5745,-51,83.33333333333334,0,1.4730244887854986,1731476949,1785912,231777985,928188,5.19
5121,1,2432,-91,0.0,0,347.96569441088405,1731477053,1785912,231777985,928188,38.78
5129,1,2432,-87,1.3888888888888888,0,219.5515105156977,1731496420,1785953,231790455,928215,36.18
5133,0,2412,-57,8.333333333333332,0,7.000397427391177,1731512048,1785989,231800625,928240,43.2
5134,0,2437,-71,5.555555555555555,0,34.725177218189124,1731512048,1785989,231800625,928240,35.51
5143,0,2412,-57,8.333333333333332,0,7.000397427391177,1731527368,1786021,231810457,928260,43.2
5157,0,2412,-56,8.333333333333332,0,6.2391107744714445,1731542896,1786057,231820349,928282,44.05
5158,1,2422,-90,1.3888888888888888,0,311.4052005976753,1731542896,1786057,231820349,928282,37.32
5164,0,2437,-62,6.944444444444445,0,12.32095782052222,1731583315,1786145,231841469,928346,40.18
5169,0,2412,-59,6.944444444444445,0,8.812978214001266,1731583375,1786148,231841529,928347,42.46
5175,0,2437,-88,1.3888888888888888,0,245.83542823609105,1731605403,1786203,231855834,928388,35.47
5178,2,5745,-95,0.0,0,233.4586484604648,1731605507,1786205,231855834,928388,40.24
5180,2,5745,-82,27.77777777777778,0,52.26488112900376,1731605507,1786205,231855834,928388,21.55
5182,0,2462,-70,5.555555555555555,0,30.634581472281496,1731605507,1786205,231855834,928388,36.04
5186,0,2412,-66,5.555555555555555,0,19.72980062142689,1731606498,1786208,231855938,928391,38.33
5188,1,2432,-78,4.166666666666666,0,77.8998155574257,1731606550,1786208,231856542,928391,34.7
5209,1,2432,-78,4.166666666666666,0,77.8998155574257,1731639348,1786279,231877268,928430,34.7
5219,0,2412,-71,5.555555555555555,0,35.085098209256586,1731751424,1786431,231910731,928524,35.49
5232,2,5180,-85,13.88888888888889,0,81.87856832248804,1731794068,1786538,231969147,928600,29.62
5237,2,5745,-76,41.66666666666667,0,26.19449118890362,1731794172,1786540,231969147,928600,14.52
5240,2,5260,-89,13.88888888888889,0,127.79511580067792,1731794172,1786540,231969147,928600,29.57
5252,0,2452,-79,2.7777777777777777,0,86.69210217035506,1731878085,1786694,232003453,928722,34.37
5259,2,5745,-76,41.66666666666667,0,26.19449118890362,1731895473,1786733,232014526,928745,14.52
5261,1,2462,-88,1.3888888888888888,0,243.3391302239455,1731895473,1786733,232014526,928745,36.44
5266,1,2432,-77,4.166666666666666,0,69.42828369600139,1731895473,1786733,232014578,928746,34.98
5272,0,2457,-81,2.7777777777777777,0,108.91679256000536,1731924580,1786799,232033345,928788,34.02
5284,2,5220,-84,27.77777777777778,0,72.41516040264584,1731954004,1786866,232052256,928830,20.75
5295,2,5745,-78,41.66666666666667,0,32.97691060672918,1731954108,1786868,232052256,928830,13.74
5297,1,2462,-84,2.7777777777777777,0,153.53661141422052,1731954108,1786868,232052256,928830,34.86
5301,2,5220,-95,0.0,0,256.938684943558,1731954108,1786868,232052256,928830,40.18
5310,0,2412,-72,5.555555555555555,0,39.36612766178264,1731997947,1786962,232077989,928889,35.0
5317,2,5260,-71,55.55555555555556,0,16.08845187846518,1731998862,1786963,232078622,928891,7.46
5325,0,2417,-87,1.3888888888888888,0,220.9140560919225,1732034245,1787036,232100986,928930,35.2
5328,0,2457,-83,2.7777777777777777,0,137.11811792490465,1732034245,1787036,232100986,928930,33.86
5344,0,2457,-84,2.7777777777777777,0,153.8490587308958,1732070790,1787114,232124126,928973,33.86
5347,0,2412,-67,5.555555555555555,0,22.13720039693931,1732070842,1787115,232124126,928973,37.71
5354,2,5260,-74,41.66666666666667,0,22.725542313188537,1732070894,1787116,232124126,928973,14.97
5356,2,5220,-77,41.66666666666667,0,32.34666397484204,1732125545,1787233,232150048,929057,13.65
5362,2,5745,-82,27.77777777777778,0,52.26488112900376,1732125545,1787233,232151251,929059,21.55
5368,2,5260,-84,27.77777777777778,0,71.86447477220734,1732125649,1787235,232151439,929061,20.78
5372,2,5180,-94,0.0,0,230.76515939647047,1732188127,1787360,232183327,929156,39.73
5374,0,2457,-76,4.166666666666666,0,61.24841346367576,1732188207,1787361,232183399,929157,34.31
5375,0,2412,-69,5.555555555555555,0,27.869084125686825,1732188207,1787361,232183399,929157,36.54
5377,0,2437,-83,2.7777777777777777,0,138.24342049302038,1732188311,1787363,232183399,929157,33.86
5379,0,2412,-69,5.555555555555555,0,27.869084125686825,1732188383,1787364,232183399,929157,36.54
5394,0,2462,-81,2.7777777777777777,0,108.69559679932294,1732225641,1787437,232202836,929208,34.02
5399,2,5260,-78,41.66666666666667,0,36.01755730715949,1732225641,1787437,232202836,929208,13.31
5400,2,5220,-92,0.0,0,181.89865885099587,1732225641,1787438,232202888,929209,39.07
5403,2,5180,-66,55.55555555555556,0,9.186926466965572,1732258094,1787503,232223451,929246,10.39
5404,0,2457,-83,2.7777777777777777,0,137.11811792490465,1732258094,1787503,232223451,929246,33.86
5408,0,2462,-69,5.555555555555555,0,27.30309947650554,1732258198,1787505,232223451,929246,36.58
5409,2,5745,-83,27.77777777777778,0,58.64216113864066,1732258198,1787505,232223451,929246,21.33
5415,2,5220,-85,13.88888888888889,0,81.25114634300544,1732301563,1787599,232254384,929317,29.64
5423,2,5745,-83,27.77777777777778,0,58.64216113864066,1732301667,1787601,232255587,929319,21.33
5424,0,2412,-81,2.7777777777777777,0,110.9488222719457,1732301667,1787601,232255587,929319,34.01
5437,2,5745,-83,27.77777777777778,0,58.64216113864066,1732328769,1787661,232272973,929356,21.33
5445,0,2412,-77,4.166666666666666,0,70.00397427391175,1732329683,1787662,232273637,929358,33.97
5450,0,2417,-88,1.3888888888888888,0,247.86964774983605,1732363096,1787731,232294773,929396,35.49
5455,0,2462,-59,6.944444444444445,0,8.633998152790847,1732363096,1787731,232294773,929396,42.51
5459,1,2432,-69,5.555555555555555,0,27.639897578600625,1732363148,1787732,232294773,929396,37.56
5466,0,2417,-88,1.3888888888888888,0,247.86964774983605,1732402522,1787842,232344772,929478,35.49
5468,2,5180,-55,83.33333333333334,0,2.589227674527742,1732403413,1787843,232345371,929479,0.89
5471,0,2462,-59,6.944444444444445,0,8.633998152790847,1732403465,1787845,232345371,929479,42.51
5475,1,2432,-69,5.555555555555555,0,27.639897578600625,1732403517,1787845,232345371,929479,37.56
5487,0,2462,-59,6.944444444444445,0,8.633998152790847,1732441880,1787935,232367802,929542,42.51
5490,2,5745,-82,27.77777777777778,0,52.26488112900376,1732441880,1787935,232367802,929542,21.55
5492,2,5260,-73,41.66666666666667,0,20.25416090622741,1732441880,1787935,232367802,929542,15.45
5500,0,2412,-73,4.166666666666666,0,44.16952171092713,1732473060,1788005,232387921,929585,35.45
5509,2,5180,-75,41.66666666666667,0,25.892276745277425,1732494099,1788048,232401340,929611,14.44
5527,0,2462,-80,2.7777777777777777,0,96.87505261840391,1732515437,1788096,232414896,929639,34.17
5540,2,5220,-68,55.55555555555556,0,11.477029475313303,1732594405,1788260,232462495,929757,9.15
5546,0,2457,-65,6.944444444444445,0,17.26214830730517,1732594405,1788260,232462495,929757,38.11
5559,0,2437,-77,4.166666666666666,0,69.28583748406861,1732595400,1788263,232463092,929758,33.98
5569,2,5180,-96,0.0,0,290.51612332094834,1732641582,1788370,232492469,929819,40.73
5573,0,2457,-77,4.166666666666666,0,68.72185020296101,1732642473,1788371,232493067,929820,33.99
5581,2,5220,-80,27.77777777777778,0,45.690877307760665,1732677248,1788447,232515251,929864,21.65
5585,0,2417,-78,4.166666666666666,0,78.38326497131119,1732677352,1788449,232515251,929864,33.69
5588,2,5745,-77,41.66666666666667,0,29.390702515000044,1732677352,1788449,232515251,929864,14.12
5589,0,2457,-86,1.3888888888888888,0,193.68448961693804,1732677352,1788449,232515251,929864,34.96
5590,2,5745,-80,27.77777777777778,0,41.51547076527597,1732677352,1788449,232515251,929864,22.1
5591,0,2457,-77,4.166666666666666,0,68.72185020296101,1732677352,1788449,232515251,929865,33.99
5602,0,2442,-86,1.3888888888888888,0,194.87419778411837,1732724992,1788556,232542437,929940,34.97
5605,2,5180,-96,0.0,0,290.51612332094834,1732724992,1788556,232542437,929940,40.73
5628,0,2462,-81,2.7777777777777777,0,108.69559679932294,1732761016,1788642,232566592,929993,34.02
5629,2,5745,-90,13.88888888888889,0,131.2834457524056,1732761016,1788642,232566592,929993,29.92
5630,0,2412,-75,4.166666666666666,0,55.60613330868036,1732761016,1788642,232566592,929993,34.64
5636,0,2457,-87,1.3888888888888888,0,217.3175716622614,1732792900,1788716,232587459,930044,35.17
5637,2,5220,-77,41.66666666666667,0,32.34666397484204,1732792900,1788716,232587459,930044,13.65
5641,1,2462,-71,5.555555555555555,0,34.372565751716856,1732792900,1788716,232587459,930044,36.53
5642,2,5180,-79,27.77777777777778,0,41.03649315090938,1732792900,1788717,232587459,930044,21.93
5649,0,2437,-67,5.555555555555555,0,21.910105604192708,1732823900,1788784,232607494,930085,37.73
5657,1,2462,-71,5.555555555555555,0,34.372565751716856,1732823900,1788785,232607494,930085,36.53
5658,2,5180,-79,27.77777777777778,0,41.03649315090938,1732823952,1788785,232607494,930085,21.93
5669,0,2437,-84,2.7777777777777777,0,155.11166897899506,1732871791,1788880,232637488,930155,33.87
5676,2,5180,-90,13.88888888888889,0,145.60297217134564,1732871895,1788882,232637540,930157,29.64
5679,0,2412,-87,1.3888888888888888,0,221.3720039693931,1732872826,1788882,232638151,930157,35.2
5682,0,2462,-79,2.7777777777777777,0,86.33998152790845,1732872878,1788883,232638151,930157,34.37
5685,0,2412,-71,5.555555555555555,0,35.085098209256586,1732872878,1788883,232638151,930157,35.49
5689,0,2437,-76,4.166666666666666,0,61.7510676570584,1732911707,1788967,232662851,930204,34.3
5695,2,5220,-67,55.55555555555556,0,10.228913286861628,1732911759,1788968,232662851,930204,9.78
5698,2,5785,-70,55.55555555555556,0,13.03756950471167,1732911759,1788968,232662851,930204,8.51
5703,2,5745,-93,0.0,0,185.4427961127176,1732912690,1788969,232663514,930206,39.52
5708,0,2412,-71,5.555555555555555,0,35.085098209256586,1732912742,1788970,232663514,930206,35.49
5711,2,5220,-88,13.88888888888889,0,114.77029475313304,1732952203,1789053,232688513,930250,29.5
5721,2,5785,-70,55.55555555555556,0,13.03756950471167,1732953198,1789056,232689116,930251,8.51
5723,2,5745,-80,27.77777777777778,0,41.51547076527597,1732953198,1789056,232689116,930251,22.1
5725,0,2412,-87,1.3888888888888888,0,221.3720039693931,1732954129,1789057,232689779,930253,35.2
5734,2,5220,-66,55.55555555555556,0,9.11652856300416,1733177637,1789415,232777805,930543,10.43
5735,0,2417,-65,6.944444444444445,0,17.54782722012777,1733177637,1789415,232777805,930543,38.08
5745,0,2457,-77,4.166666666666666,0,68.72185020296101,1733178108,1789418,232779060,930544,33.99
5747,2,5220,-77,41.66666666666667,0,32.34666397484204,1733178108,1789418,232779060,930544,13.65
5749,2,5220,-90,13.88888888888889,0,144.48724058382598,1733178180,1789419,232779060,930544,29.66
5758,1,2462,-72,5.555555555555555,0,38.56665309513396,1733179990,1789421,232779184,930546,36.04
5768,2,5220,-66,55.55555555555556,0,9.11652856300416,1733412589,1789807,232851819,930850,10.43
5769,0,2417,-65,6.944444444444445,0,17.54782722012777,1733412589,1789807,232851819,930850,38.08
5782,0,2412,-66,5.555555555555555,0,19.72980062142689,1733412641,1789808,232851819,930850,38.33
5791,2,5745,-83,27.77777777777778,0,58.64216113864066,1733414458,1789810,232852475,930852,21.33
5812,2,5745,-84,27.77777777777778,0,65.79758699770427,1733477475,1789952,232893277,930938,21.14
5814,1,2412,-73,4.166666666666666,0,44.16952171092713,1733477475,1789952,232893277,930938,36.45
5815,2,5220,-77,41.66666666666667,0,32.34666397484204,1733477475,1789952,232893277,930938,13.65
5816,0,2412,-66,5.555555555555555,0,19.72980062142689,1733477475,1789953,232893329,930940,38.33
5820,2,5180,-69,55.55555555555556,0,12.976878554277343,1733478401,1789954,232893940,930940,8.52
5821,1,2452,-86,1.3888888888888888,0,194.0794416757,1733478453,1789954,232893940,930940,35.97
5822,2,5180,-85,13.88888888888889,0,81.87856832248804,1733478453,1789954,232893940,930940,29.62
5836,0,2412,-90,1.3888888888888888,0,312.69626693514505,1733710857,1790388,232984152,931317,36.34
5837,2,5220,-61,69.44444444444444,0,5.1266007532554285,1733710929,1790389,232984152,931318,4.97
5848,0,2412,-78,4.166666666666666,0,78.54575100980888,1733710981,1790390,232984769,931318,33.69
5851,0,2417,-87,1.3888888888888888,0,220.9140560919225,1733710981,1790390,232984769,931318,35.2
5869,2,5180,-68,55.55555555555556,0,11.565655185547364,1734114563,1791012,233088715,931874,9.12
5877,2,5785,-73,41.66666666666667,0,18.416056416033925,1734115933,1791015,233089803,931877,15.94
5891,2,5180,-68,55.55555555555556,0,11.565655185547364,1734335238,1791388,233164943,932188,9.12
5896,2,5745,-86,13.88888888888889,0,82.83425430614737,1734335238,1791388,233164943,932188,29.91
5897,2,5180,-89,13.88888888888889,0,129.76878554277337,1734335238,1791388,233164995,932189,29.54
5904,2,5745,-89,13.88888888888889,0,117.00649418826224,1734378515,1791479,233192533,932237,29.85
5913,1,2462,-77,4.166666666666666,0,68.58228511319061,1734379510,1791482,233193143,932238,34.99
5922,0,2462,-78,4.166666666666666,0,76.95058953519869,1734416284,1791562,233216602,932282,33.71
5926,1,2412,-65,6.944444444444445,0,17.58420331303847,1734416336,1791564,233216602,932282,39.08
5941,2,5220,-77,41.66666666666667,0,32.34666397484204,1734454617,1791642,233240265,932323,13.65
5945,1,2472,-76,4.166666666666666,0,60.8767604693573,1734454617,1791642,233240880,932324,35.32
5952,2,5745,-93,0.0,0,185.4427961127176,1734454669,1791643,233240880,932324,39.52
5958,0,2457,-64,6.944444444444445,0,15.38490587308958,1734455652,1791645,233241539,932326,38.79
5961,0,2462,-64,6.944444444444445,0,15.353661141422052,1734496906,1791744,233268413,932393,38.79
5963,1,2417,-69,5.555555555555555,0,27.81143190366432,1734496906,1791744,233268413,932393,37.55
5967,1,5180,-92,0.0,0,183.303281699266,1734497849,1791746,233269012,932394,38.07
5972,2,5240,-89,13.88888888888889,0,128.282883418238,1734498824,1791748,233269677,932396,29.57
5975,2,5180,-86,13.88888888888889,0,91.86926466965568,1734498876,1791749,233269677,932396,29.53
5984,1,2417,-69,5.555555555555555,0,27.81143190366432,1734534907,1791831,233292665,932444,37.55
5997,2,5745,-86,13.88888888888889,0,82.83425430614737,1734535850,1791833,233293257,932445,29.91
5998,2,5785,-70,55.55555555555556,0,13.03756950471167,1734535850,1791833,233293257,932445,8.51
6001,2,5220,-87,13.88888888888889,0,102.28913286861624,1734536773,1791834,233293922,932447,29.51
6003,0,2462,-64,6.944444444444445,0,15.353661141422052,1734685675,1792089,233355877,932645,38.79
6004,2,5785,-69,55.55555555555556,0,11.619746052058186,1734685675,1792089,233355877,932645,9.1
6005,1,2417,-69,5.555555555555555,0,27.81143190366432,1734685675,1792089,233355877,932645,37.55
6007,0,2447,-76,4.166666666666666,0,61.49871347783057,1734686566,1792090,233356477,932646,34.31
6015,1,2452,-81,2.7777777777777777,0,109.1388904241162,1734686670,1792092,233356477,932646,35.02
6021,0,2457,-80,2.7777777777777777,0,97.07219354762331,1734686670,1792092,233356477,932646,34.17
6036,2,5180,-94,0.0,0,230.76515939647047,1734736159,1792211,233388799,932718,39.73
6044,0,2462,-75,4.166666666666666,0,54.47684546731806,1734736159,1792211,233388799,932718,34.67
6055,1,2417,-64,6.944444444444445,0,15.639517472147746,1734780098,1792307,233415596,932774,39.76
6061,2,5180,-94,0.0,0,230.76515939647047,1734780150,1792308,233415596,932774,39.73
6075,1,2462,-69,5.555555555555555,0,27.30309947650554,1734825527,1792407,233444258,932830,37.59
6086,2,5180,-94,0.0,0,230.76515939647047,1734826470,1792409,233444844,932831,39.73
6092,2,5180,-87,13.88888888888889,0,103.07901034250511,1734826522,1792410,233444844,932831,29.48
6096,2,5785,-85,13.88888888888889,0,73.31564112540843,1734826522,1792410,233444844,932831,30.05
6098,0,2422,-89,1.3888888888888888,0,277.54017717240544,1737573248,1794992,233669812,933551,35.86
6101,0,2462,-74,4.166666666666666,0,48.552539629314296,1737573248,1794992,233671043,933553,35.07
6104,1,2417,-64,6.944444444444445,0,15.639517472147746,1737573248,1794992,233671043,933553,39.76
6111,2,5220,-94,0.0,0,228.99684399879675,1737573352,1794994,233671043,933553,39.74
6126,1,2417,-64,6.944444444444445,0,15.639517472147746,1737608356,1795069,233693050,933595,39.76
6127,2,5180,-82,27.77777777777778,0,57.965587275314,1737608356,1795069,233693050,933595,21.1
6132,1,2412,-81,2.7777777777777777,0,110.9488222719457,1737608356,1795069,233693050,933595,35.02
6139,0,2412,-74,4.166666666666666,0,49.55901847735148,1737610282,1795073,233694292,933598,35.04
6142,2,5220,-95,0.0,0,256.938684943558,1737650681,1795158,233719183,933643,40.19
6143,1,2462,-85,1.3888888888888888,0,172.270911417745,1737650681,1795158,233719775,933644,35.84
6147,1,2417,-64,6.944444444444445,0,15.639517472147746,1737650733,1795159,233719775,933644,39.76
6157,2,5220,-95,0.0,0,256.938684943558,1737687026,1795262,233742197,933704,40.19
6163,2,5180,-84,27.77777777777778,0,72.97435083046543,1737687078,1795263,233742789,933705,20.73
6169,2,5240,-85,13.88888888888889,0,80.94102746383363,1737687078,1795263,233742789,933705,29.66
6174,2,5785,-77,41.66666666666667,0,29.18748244575198,1737718556,1795327,233762847,933741,14.16
6175,0,2452,-83,2.7777777777777777,0,137.39772256993902,1737718556,1795327,233762847,933741,33.87
6180,2,5220,-94,0.0,0,228.99684399879675,1737718660,1795329,233762847,933741,39.74
6188,0,2462,-67,5.555555555555555,0,21.687622809674107,1737719581,1795330,233763512,933743,37.76
6190,0,2417,-90,1.3888888888888888,0,312.0493983647376,1737753461,1795404,233783867,933784,36.34
6195,1,2417,-80,2.7777777777777777,0,98.67868413177928,1737753461,1795404,233785082,933786,35.17
6198,2,5180,-82,27.77777777777778,0,57.965587275314,1737753565,1795406,233785082,933786,21.1
6216,1,2412,-90,1.3888888888888888,0,312.69626693514505,1737790147,1795484,233808460,933833,37.34
6225,2,5180,-84,27.77777777777778,0,72.97435083046543,1737790251,1795486,233808460,933833,20.73
6227,2,5785,-80,27.77777777777778,0,41.22841478764224,1737791174,1795487,233809119,933835,22.14
6230,0,2462,-72,5.555555555555555,0,38.56665309513396,1737826614,1795561,233831591,933876,35.04
6244,0,2412,-83,2.7777777777777777,0,139.67629176678713,1737827641,1795564,233832248,933878,33.87
6247,2,5785,-87,13.88888888888889,0,92.29892369475822,1737827693,1795565,233832248,933878,29.87
6253,0,2462,-70,5.555555555555555,0,30.634581472281496,1737868349,1795662,233858007,933937,36.04
6265,0,2412,-87,1.3888888888888888,0,221.3720039693931,1737869372,1795665,233858653,933939,35.21
6274,0,2462,-70,5.555555555555555,0,30.634581472281496,1737908224,1795750,233883246,933987,36.05
6284,2,5240,-87,13.88888888888889,0,101.89871633094978,1737909195,1795752,233883892,933989,29.52
6294,0,2417,-89,1.3888888888888888,0,278.11431903664334,1737947519,1795832,233907979,934030,35.87
6296,0,2462,-69,5.555555555555555,0,27.30309947650554,1737948410,1795833,233908569,934031,36.59
6304,2,5180,-82,27.77777777777778,0,57.965587275314,1737949440,1795836,233909215,934033,21.11
6313,0,2462,-69,5.555555555555555,0,27.30309947650554,1737949492,1795837,233909215,934033,36.59
6318,1,2462,-78,4.166666666666666,0,76.95058953519869,1737991964,1795927,233935887,934081,34.71
6319,0,2462,-70,5.555555555555555,0,30.634581472281496,1737992855,1795928,233936468,934082,36.05
6322,0,2437,-88,1.3888888888888888,0,245.83542823609105,1737992959,1795930,233936468,934082,35.47
6324,2,5180,-79,27.77777777777778,0,41.03649315090938,1737992959,1795930,233936468,934082,21.94
6330,0,2462,-70,5.555555555555555,0,30.634581472281496,1737992959,1795930,233936468,934082,36.05
6332,0,2412,-85,1.3888888888888888,0,175.8420331303846,1737993882,1795931,233937114,934084,34.86
6337,1,2462,-78,4.166666666666666,0,76.95058953519869,1738030719,1796014,233960361,934129,34.71
6352,2,5785,-79,27.77777777777778,0,36.74486335725332,1738030771,1796015,233960361,934129,22.46
6357,0,2462,-70,5.555555555555555,0,30.634581472281496,1738068078,1796093,233983894,934171,36.05
6358,2,5785,-86,13.88888888888889,0,82.26150233168825,1738068078,1796093,233983894,934171,29.94
6366,2,5240,-89,13.88888888888889,0,128.282883418238,1738068130,1796094,233983894,934171,29.57
6370,2,5745,-93,0.0,0,185.4427961127176,1738069946,1796096,233985143,934174,39.53
6380,2,5745,-94,0.0,0,208.07023945582569,1738440565,1796832,234142264,934884,39.85
6387,2,5240,-89,13.88888888888889,0,128.282883418238,1738440669,1796834,234143670,934886,29.57
6392,0,2462,-70,5.555555555555555,0,30.634581472281496,1738444367,1796839,234147558,934893,36.05
6396,2,5220,-95,0.0,0,256.938684943558,1738508706,1797051,234340260,935139,40.19
6406,2,5220,-94,0.0,0,228.99684399879675,1738508706,1797053,234341441,935141,39.74
6409,0,2462,-70,5.555555555555555,0,30.634581472281496,1738508810,1797053,234341441,935141,36.05
