ChannelBandwidth,Freq,Level,RSSI,SSID,Secured,_id,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets
2,5180,1,-92,BMSCE,2,6470488bc524e0cbb0d2f91a,0.0,0,183.30328169926602,1455955595,1263929,68219408,312145
0,2457,2,-84,TP-Link_BBF8,2,6470488cc524e0cbb0d2f91b,2.7777777777777777,0,153.8490587308958,1455955595,1263929,68219408,312145
2,5180,1,-92,visitor,2,6470488cc524e0cbb0d2f91c,0.0,0,183.30328169926602,1455955595,1263929,68219408,312145
0,2437,2,-81,HP-Print-1C-LaserJet Pro MFP,2,6470488cc524e0cbb0d2f91d,2.7777777777777777,0,109.81065216246742,1455955699,1263931,68219408,312145
0,2437,2,-84,HP-Print-EA-LaserJet Pro MFP,2,6470488dc524e0cbb0d2f91e,2.7777777777777777,0,155.11166897899506,1455955699,1263931,68219408,312145
0,2437,2,-83,iQOO Neo6,2,6470488dc524e0cbb0d2f91f,2.7777777777777777,0,138.24342049302038,1455955699,1263931,68219408,312145
0,2462,2,-84,visitor,2,6470488dc524e0cbb0d2f920,2.7777777777777777,0,153.53661141422052,1455955699,1263931,68219408,312145
0,2462,2,-83,BMSCE,2,6470488ec524e0cbb0d2f921,2.7777777777777777,0,136.83964896080045,1455955699,1263931,68219408,312145
0,2447,1,-92,BMS_Students,2,6470488ec524e0cbb0d2f922,0.0,0,388.03064944920254,1455955699,1263931,68219408,312145
0,2447,3,-73,0scient,2,6470488ec524e0cbb0d2f923,4.166666666666666,0,43.5377549516781,1455955699,1263931,68219408,312145
2,5180,1,-92,BMSCE,2,6470488fc524e0cbb0d2f924,0.0,0,183.30328169926602,1455955699,1263931,68219408,312145
0,2457,2,-84,TP-Link_BBF8,2,6470488fc524e0cbb0d2f925,2.7777777777777777,0,153.8490587308958,1455955699,1263931,68219408,312145
2,5180,1,-92,visitor,2,6470488fc524e0cbb0d2f926,0.0,0,183.30328169926602,1455955699,1263931,68219408,312145
0,2437,2,-81,HP-Print-1C-LaserJet Pro MFP,2,64704890c524e0cbb0d2f927,2.7777777777777777,0,109.81065216246742,1455957675,1263936,68220805,312151
0,2437,2,-84,HP-Print-EA-LaserJet Pro MFP,2,64704890c524e0cbb0d2f928,2.7777777777777777,0,155.11166897899506,1455958566,1263936,68221427,312151
0,2437,2,-83,iQOO Neo6,2,64704890c524e0cbb0d2f929,2.7777777777777777,0,138.24342049302038,1455958566,1263936,68221427,312151
0,2462,2,-84,visitor,2,64704891c524e0cbb0d2f92a,2.7777777777777777,0,153.53661141422052,1455958566,1263936,68221427,312151
0,2462,2,-83,BMSCE,2,64704891c524e0cbb0d2f92b,2.7777777777777777,0,136.83964896080045,1455958566,1263936,68221427,312151
0,2447,1,-92,BMS_Students,2,64704892c524e0cbb0d2f92c,0.0,0,388.03064944920254,1455958566,1263937,68221427,312151
0,2447,3,-73,0scient,2,64704892c524e0cbb0d2f92d,4.166666666666666,0,43.5377549516781,1455959538,1263938,68222031,312152
2,5180,1,-92,BMSCE,2,64704893c524e0cbb0d2f92e,0.0,0,183.30328169926602,1455959538,1263938,68222031,312152
0,2457,2,-84,TP-Link_BBF8,2,64704893c524e0cbb0d2f92f,2.7777777777777777,0,153.8490587308958,1455959538,1263938,68222031,312152
2,5180,1,-92,visitor,2,64704894c524e0cbb0d2f930,0.0,0,183.30328169926602,1455959590,1263939,68222031,312152
0,2437,2,-81,HP-Print-1C-LaserJet Pro MFP,2,64704894c524e0cbb0d2f931,2.7777777777777777,0,109.81065216246742,1456024212,1264057,68248905,312234
0,2437,2,-84,HP-Print-EA-LaserJet Pro MFP,2,64704894c524e0cbb0d2f932,2.7777777777777777,0,155.11166897899506,1456024212,1264057,68248905,312234
0,2437,2,-83,iQOO Neo6,2,64704895c524e0cbb0d2f933,2.7777777777777777,0,138.24342049302038,1456024212,1264057,68248905,312234
0,2462,2,-84,visitor,2,64704895c524e0cbb0d2f934,2.7777777777777777,0,153.53661141422052,1456024212,1264057,68249530,312235
0,2462,2,-83,BMSCE,2,64704896c524e0cbb0d2f935,2.7777777777777777,0,136.83964896080045,1456024212,1264057,68249530,312235
0,2447,1,-92,BMS_Students,2,64704896c524e0cbb0d2f936,0.0,0,388.03064944920254,1456024212,1264057,68249530,312235
0,2447,3,-73,0scient,2,64704897c524e0cbb0d2f937,4.166666666666666,0,43.5377549516781,1456024212,1264059,68249530,312235
2,5180,1,-92,BMSCE,2,64704897c524e0cbb0d2f938,0.0,0,183.30328169926602,1456025155,1264059,68249530,312235
0,2457,2,-84,TP-Link_BBF8,2,64704898c524e0cbb0d2f939,2.7777777777777777,0,153.8490587308958,1456025155,1264059,68249530,312236
2,5180,1,-92,visitor,2,64704899c524e0cbb0d2f93a,0.0,0,183.30328169926602,1456025155,1264059,68250133,312236
0,2437,2,-81,HP-Print-1C-LaserJet Pro MFP,2,64704899c524e0cbb0d2f93b,2.7777777777777777,0,109.81065216246742,1456026198,1264062,68250810,312238
0,2437,2,-84,HP-Print-EA-LaserJet Pro MFP,2,6470489ac524e0cbb0d2f93c,2.7777777777777777,0,155.11166897899506,1456026198,1264062,68250810,312238
0,2437,2,-83,iQOO Neo6,2,6470489ac524e0cbb0d2f93d,2.7777777777777777,0,138.24342049302038,1456026198,1264062,68250810,312238
0,2462,2,-84,visitor,2,6470489bc524e0cbb0d2f93e,2.7777777777777777,0,153.53661141422052,1456026198,1264062,68250810,312238
0,2462,2,-83,BMSCE,2,6470489bc524e0cbb0d2f93f,2.7777777777777777,0,136.83964896080045,1456026198,1264062,68250810,312238
0,2447,1,-92,BMS_Students,2,6470489bc524e0cbb0d2f940,0.0,0,388.03064944920254,1456026198,1264063,68250810,312238
0,2447,3,-73,0scient,2,6470489cc524e0cbb0d2f941,4.166666666666666,0,43.5377549516781,1456027131,1264063,68251416,312239
2,5180,1,-92,BMSCE,2,6470489cc524e0cbb0d2f942,0.0,0,183.30328169926602,1456027131,1264063,68251416,312239
0,2457,2,-84,TP-Link_BBF8,2,6470489cc524e0cbb0d2f943,2.7777777777777777,0,153.8490587308958,1456027131,1264063,68251416,312239
2,5180,1,-92,visitor,2,6470489dc524e0cbb0d2f944,0.0,0,183.30328169926602,1456027131,1264063,68251416,312239
0,2437,0,-93,HP-Print-1C-LaserJet Pro MFP,2,6470489dc524e0cbb0d2f945,0.0,0,437.1640802903419,1456113913,1264226,68288636,312350
0,2437,3,-71,iQOO Neo6,2,6470489ec524e0cbb0d2f946,5.555555555555555,0,34.725177218189124,1456113913,1264226,68288636,312350
2,5745,1,-92,Hyundai_XBEG,2,6470489ec524e0cbb0d2f947,0.0,0,165.2760660056045,1456113913,1264226,68289245,312351
0,2432,2,-83,OnePlus 9R,2,6470489ec524e0cbb0d2f948,2.7777777777777777,0,138.52763805159995,1456113913,1264226,68289245,312351
0,2457,1,-88,TP-Link_BBF8,2,6470489fc524e0cbb0d2f949,1.3888888888888888,0,243.83432584914686,1456113913,1264226,68289245,312351
0,2462,1,-86,Galaxy A54 5G B6FF,2,6470489fc524e0cbb0d2f94a,1.3888888888888888,0,193.29114175012865,1456113965,1264227,68289245,312351
0,2412,3,-74,amruthashishu,2,6470489fc524e0cbb0d2f94b,4.166666666666666,0,49.55901847735148,1456113965,1264227,68289245,312351
0,2437,0,-93,HP-Print-1C-LaserJet Pro MFP,2,647048a1c524e0cbb0d2f94c,0.0,0,437.1640802903419,1456143540,1264286,68303613,312390
0,2437,3,-71,iQOO Neo6,2,647048a1c524e0cbb0d2f94d,5.555555555555555,0,34.725177218189124,1456143540,1264286,68304222,312392
2,5745,1,-92,Hyundai_XBEG,2,647048a2c524e0cbb0d2f94e,0.0,0,165.2760660056045,1456143540,1264286,68304828,312392
0,2432,2,-83,OnePlus 9R,2,647048a2c524e0cbb0d2f94f,2.7777777777777777,0,138.52763805159995,1456143540,1264286,68304828,312392
0,2457,1,-88,TP-Link_BBF8,2,647048a2c524e0cbb0d2f950,1.3888888888888888,0,243.83432584914686,1456143540,1264286,68304828,312392
0,2462,1,-86,Galaxy A54 5G B6FF,2,647048a3c524e0cbb0d2f951,1.3888888888888888,0,193.29114175012865,1456143540,1264286,68304828,312392
0,2412,3,-74,amruthashishu,2,647048a3c524e0cbb0d2f952,4.166666666666666,0,49.55901847735148,1456143540,1264286,68304828,312392
0,2437,2,-81,JioPrivateNet,2,647049a9c524e0cbb0d2f953,2.7777777777777777,0,109.81065216246742,2057881354,2202635,368536581,1522531
0,2437,2,-81,JioPrivateNet,2,647049aac524e0cbb0d2f954,2.7777777777777777,0,109.81065216246742,2057895777,2202659,368541542,1522560
0,2437,2,-81,JioPrivateNet,2,647049b4c524e0cbb0d2f955,2.7777777777777777,0,109.81065216246742,2057899633,2202669,368544135,1522580
0,2437,2,-81,JioPrivateNet,2,647049bec524e0cbb0d2f956,2.7777777777777777,0,109.81065216246742,2057903017,2202689,368547515,1522612
0,2437,2,-79,JioPrivateNet,2,647049edc524e0cbb0d2f957,2.7777777777777777,0,87.22570148613484,2058440949,2203630,368804387,1523574
0,5180,1,-92,JioPrivateNet,2,647049edc524e0cbb0d2f958,NaN,0,183.30328169926602,2058440949,2203630,368804387,1523575
0,2437,2,-79,JioPrivateNet,2,647049f0c524e0cbb0d2f959,2.7777777777777777,0,87.22570148613484,2058447483,2203653,368809867,1523601
0,5180,1,-92,JioPrivateNet,2,647049f0c524e0cbb0d2f95a,NaN,0,183.30328169926602,2058447483,2203653,368809867,1523601
0,2437,2,-79,JioPrivateNet,2,647049fac524e0cbb0d2f95b,2.7777777777777777,0,87.22570148613484,2058523745,2203778,368836904,1523748
0,5180,1,-92,JioPrivateNet,2,647049fac524e0cbb0d2f95c,NaN,0,183.30328169926602,2058523745,2203778,368838161,1523750
0,2412,1,-92,JioPrivateNet,2,64704a72c524e0cbb0d2f95d,0.0,0,393.6612766178264,2058744213,2204365,369055626,1524451
0,2437,3,-77,JioPrivateNet,2,64704a73c524e0cbb0d2f95e,4.166666666666666,0,69.28583748406861,2058744213,2204365,369055626,1524451
0,5180,1,-91,JioPrivateNet,2,64704a73c524e0cbb0d2f95f,NaN,0,163.36922177746496,2058744213,2204365,369055786,1524453
0,2412,1,-92,JioPrivateNet,2,64704a7cc524e0cbb0d2f960,0.0,0,393.6612766178264,2058753220,2204397,369062156,1524478
0,2437,3,-77,JioPrivateNet,2,64704a7dc524e0cbb0d2f961,4.166666666666666,0,69.28583748406861,2058753220,2204397,369063383,1524480
0,5180,1,-91,JioPrivateNet,2,64704a7dc524e0cbb0d2f962,NaN,0,163.36922177746496,2058753220,2204397,369063383,1524480
0,2412,1,-92,JioPrivateNet,2,64704a8dc524e0cbb0d2f963,0.0,0,393.6612766178264,2058759601,2204413,369066527,1524493
0,2437,3,-77,JioPrivateNet,2,64704a8dc524e0cbb0d2f964,4.166666666666666,0,69.28583748406861,2058759601,2204413,369067754,1524495
0,5180,1,-91,JioPrivateNet,2,64704a8ec524e0cbb0d2f965,NaN,0,163.36922177746496,2058759601,2204413,369067754,1524495
0,2412,1,-91,JioPrivateNet,2,64704ab8c524e0cbb0d2f966,0.0,0,350.85098209256586,2058771414,2204479,369079461,1524581
0,2437,2,-82,JioPrivateNet,2,64704ab9c524e0cbb0d2f967,2.7777777777777777,0,123.2095782052222,2058771414,2204479,369079621,1524583
0,5180,1,-91,JioPrivateNet,2,64704ab9c524e0cbb0d2f968,NaN,0,163.36922177746496,2058771414,2204479,369079621,1524583
0,2447,6,-50,AndroidWifi,0,64704d11c524e0cbb0d2f969,9.722222222222223,2,3.082237007959015,15935,71,31090,143
0,2447,6,-50,AndroidWifi,0,64704d17c524e0cbb0d2f96a,9.722222222222223,3,3.082237007959015,15935,71,31090,143
0,2447,6,-50,AndroidWifi,0,64704d3fc524e0cbb0d2f96b,9.722222222222223,4,3.082237007959015,17011,73,33242,147
0,2447,6,-50,AndroidWifi,0,64704d3fc524e0cbb0d2f96c,9.722222222222223,5,3.082237007959015,18087,75,35394,151
0,2447,6,-50,AndroidWifi,0,64704d47c524e0cbb0d2f96d,9.722222222222223,6,3.082237007959015,18087,75,35394,151
0,2447,6,-50,AndroidWifi,0,64704e91c524e0cbb0d2f96e,9.722222222222223,7,3.082237007959015,22215,103,40546,180
0,2447,6,-50,AndroidWifi,0,64704e9ac524e0cbb0d2f96f,9.722222222222223,8,3.082237007959015,22215,103,40546,180
0,2447,6,-50,AndroidWifi,0,64705bef4e1e8e1af550b9eb,9.722222222222223,10,3.082237007959015,72044,456,85345,568
0,2447,6,-50,AndroidWifi,0,64705cd34e1e8e1af550b9ec,9.722222222222223,11,3.082237007959015,72140,457,85345,568
0,2417,3,-72,TP-Link_E474,2,647060ec3af00f2b41e24434,5.555555555555555,3,39.28469173364495,30423,422,7777,104
0,2417,3,-72,TP-Link_E474,2,647060ef3af00f2b41e24435,5.555555555555555,3,39.28469173364495,30423,422,7777,104
0,2417,2,-85,TP-Link_E474,2,647061053af00f2b41e24436,1.3888888888888888,4,175.47827220127766,130577297,112421,5761329,28968
1,2462,1,-89,Sidappa_Kotre,2,647061063af00f2b41e24437,1.3888888888888888,0,273.0309947650554,130577297,112421,5761329,28969
0,2417,6,-48,TP-Link_E474,2,6470628c3af00f2b41e24438,9.722222222222223,5,2.478696477498361,30663,427,7777,104
0,2417,6,-44,TP-Link_E474,2,647062943af00f2b41e24439,9.722222222222223,6,1.5639517472147748,30663,427,7777,104
1,2462,2,-84,Sidappa_Kotre,2,647062953af00f2b41e2443a,2.7777777777777777,0,153.53661141422052,30663,427,7777,104
0,2417,6,-43,TP-Link_E474,2,6470629e3af00f2b41e2443b,9.722222222222223,7,1.3938734619010786,30711,428,7777,104
1,2462,2,-85,Sidappa_Kotre,2,6470629e3af00f2b41e2443c,1.3888888888888888,0,172.270911417745,30711,428,7777,104
0,5180,1,-91,JioPrivateNet,2,64706dc431ae6392f43d8a6d,NaN,0,163.36922177746496,2200020456,2333403,380258752,1594046
0,5180,1,-91,JioPrivateNet,2,64706dc631ae6392f43d8a6e,NaN,0,163.36922177746496,2200020456,2333403,380258752,1594046
0,2412,1,-88,JioPrivateNet,2,64706dc631ae6392f43d8a6f,1.3888888888888888,0,248.3834737194667,2200041907,2333457,380270033,1594106
0,5180,1,-91,JioPrivateNet,2,64706dc731ae6392f43d8a70,NaN,0,163.36922177746496,2200041907,2333457,380270033,1594106
0,2412,1,-88,JioPrivateNet,2,64706dc731ae6392f43d8a71,1.3888888888888888,0,248.3834737194667,2200064436,2333517,380280552,1594171
0,5180,1,-91,JioPrivateNet,2,64706dc731ae6392f43d8a72,NaN,0,163.36922177746496,2200064436,2333517,380280552,1594171
0,2412,1,-88,JioPrivateNet,2,64706dd031ae6392f43d8a73,1.3888888888888888,0,248.3834737194667,2200091920,2333589,380295366,1594248
0,2437,3,-77,JioPrivateNet,2,64706dd031ae6392f43d8a74,4.166666666666666,0,69.28583748406861,2200091920,2333589,380295366,1594249
0,5180,1,-89,JioPrivateNet,2,64706dd031ae6392f43d8a75,Infinity,0,129.76878554277337,2200091920,2333589,380295993,1594249
0,2412,1,-88,JioPrivateNet,2,64706dd331ae6392f43d8a76,1.3888888888888888,0,248.3834737194667,2200098540,2333605,380299360,1594264
0,2437,3,-77,JioPrivateNet,2,64706dd331ae6392f43d8a77,4.166666666666666,0,69.28583748406861,2200098540,2333605,380299987,1594265
0,5180,1,-89,JioPrivateNet,2,64706dd431ae6392f43d8a78,Infinity,0,129.76878554277337,2200098540,2333605,380299987,1594265
0,2437,3,-77,JioPrivateNet,2,64706ddd31ae6392f43d8a79,4.166666666666666,0,69.28583748406861,2200112698,2333644,380307519,1594306
0,5180,1,-89,JioPrivateNet,2,64706ddd31ae6392f43d8a7a,Infinity,0,129.76878554277337,2200112698,2333644,380307519,1594307
0,2437,1,-89,JioPrivateNet,2,64706ded31ae6392f43d8a7b,1.3888888888888888,0,275.83188720212,2200133138,2333705,380319451,1594364
0,5180,1,-89,JioPrivateNet,2,64706dee31ae6392f43d8a7c,Infinity,0,129.76878554277337,2200133138,2333705,380320079,1594365
0,2437,1,-89,JioPrivateNet,2,64706df131ae6392f43d8a7d,1.3888888888888888,0,275.83188720212,2200137136,2333713,380322231,1594372
0,5180,1,-89,JioPrivateNet,2,64706df131ae6392f43d8a7e,Infinity,0,129.76878554277337,2200137136,2333713,380323484,1594374
0,2437,1,-89,JioPrivateNet,2,64706dfb31ae6392f43d8a7f,1.3888888888888888,0,275.83188720212,2200141134,2333721,380325011,1594380
0,5180,1,-89,JioPrivateNet,2,64706dfb31ae6392f43d8a80,Infinity,0,129.76878554277337,2200141134,2333721,380325011,1594380
0,2412,1,-89,JioPrivateNet,2,64706e0c31ae6392f43d8a81,1.3888888888888888,0,278.6908412568683,2200203102,2333827,380349533,1594502
0,2437,1,-86,JioPrivateNet,2,64706e0c31ae6392f43d8a82,1.3888888888888888,0,195.27402174346193,2200203102,2333827,380349533,1594503
0,5180,1,-89,JioPrivateNet,2,64706e0c31ae6392f43d8a83,Infinity,0,129.76878554277337,2200203102,2333827,380350790,1594504
0,2412,1,-89,JioPrivateNet,2,64706e0f31ae6392f43d8a84,1.3888888888888888,0,278.6908412568683,2200248191,2333903,380366984,1594579
0,2437,1,-86,JioPrivateNet,2,64706e0f31ae6392f43d8a85,1.3888888888888888,0,195.27402174346193,2200248191,2333903,380366984,1594579
0,5180,1,-89,JioPrivateNet,2,64706e1031ae6392f43d8a86,Infinity,0,129.76878554277337,2200248191,2333903,380368241,1594581
0,2412,1,-89,JioPrivateNet,2,64706e2a31ae6392f43d8a87,1.3888888888888888,0,278.6908412568683,2200276605,2333992,380386354,1594686
0,2437,2,-85,JioPrivateNet,2,64706e2b31ae6392f43d8a88,1.3888888888888888,0,174.03815507200977,2200276605,2333992,380386416,1594689
0,5180,1,-90,JioPrivateNet,2,64706e2b31ae6392f43d8a89,Infinity,0,145.60297217134564,2200277348,2333993,380388135,1594691
0,2412,1,-89,JioPrivateNet,2,64706e2d31ae6392f43d8a8a,1.3888888888888888,0,278.6908412568683,2200359973,2334138,380421685,1594845
0,2437,2,-85,JioPrivateNet,2,64706e2d31ae6392f43d8a8b,1.3888888888888888,0,174.03815507200977,2200359973,2334138,380421685,1594845
0,5180,1,-90,JioPrivateNet,2,64706e2e31ae6392f43d8a8c,Infinity,0,145.60297217134564,2200359973,2334138,380422942,1594847
0,2412,1,-89,JioPrivateNet,2,64706e3731ae6392f43d8a8d,1.3888888888888888,0,278.6908412568683,2200416851,2334223,380439106,1594919
0,2437,2,-85,JioPrivateNet,2,64706e3731ae6392f43d8a8e,1.3888888888888888,0,174.03815507200977,2200416851,2334223,380440363,1594921
0,5180,1,-90,JioPrivateNet,2,64706e3831ae6392f43d8a8f,Infinity,0,145.60297217134564,2200416851,2334223,380440363,1594921
0,2437,2,-81,JioPrivateNet,2,64706e4131ae6392f43d8a90,2.7777777777777777,0,109.81065216246742,2200441334,2334285,380455563,1594985
0,5180,1,-88,JioPrivateNet,2,64706e4131ae6392f43d8a91,Infinity,0,115.65655185547365,2200441334,2334285,380455563,1594985
0,2437,2,-81,JioPrivateNet,2,64706e4b31ae6392f43d8a92,2.7777777777777777,0,109.81065216246742,2200493806,2334375,380479425,1595093
0,5180,1,-88,JioPrivateNet,2,64706e4c31ae6392f43d8a93,Infinity,0,115.65655185547365,2200493806,2334375,380481013,1595099
0,2437,1,-88,JioPrivateNet,2,64706e5531ae6392f43d8a94,1.3888888888888888,0,245.83542823609102,2200557626,2334491,380502934,1595207
0,5180,1,-88,JioPrivateNet,2,64706e5531ae6392f43d8a95,Infinity,0,115.65655185547365,2200557626,2334491,380502934,1595209
0,2437,1,-88,JioPrivateNet,2,64706e5f31ae6392f43d8a96,1.3888888888888888,0,245.83542823609102,2200599265,2334563,380521103,1595286
0,5180,1,-92,JioPrivateNet,2,64706e6031ae6392f43d8a97,NaN,0,183.30328169926602,2200599265,2334563,380522362,1595288
0,2437,1,-88,JioPrivateNet,2,64706e6931ae6392f43d8a98,1.3888888888888888,0,245.83542823609102,2200603431,2334573,380524123,1595296
0,5180,1,-92,JioPrivateNet,2,64706e6a31ae6392f43d8a99,NaN,0,183.30328169926602,2200603431,2334573,380525382,1595298
0,2437,1,-88,JioPrivateNet,2,64706e7331ae6392f43d8a9a,1.3888888888888888,0,245.83542823609102,2200609660,2334591,380527547,1595313
0,5180,1,-92,JioPrivateNet,2,64706e7431ae6392f43d8a9b,NaN,0,183.30328169926602,2200609660,2334591,380528806,1595315
0,2437,1,-88,JioPrivateNet,2,64706e7b31ae6392f43d8a9c,1.3888888888888888,0,245.83542823609102,2200669026,2334676,380541807,1595395
0,5180,1,-92,JioPrivateNet,2,64706e7b31ae6392f43d8a9d,NaN,0,183.30328169926602,2200669026,2334676,380542438,1595397
0,2437,1,-88,JioPrivateNet,2,64706e7c31ae6392f43d8a9e,1.3888888888888888,0,245.83542823609102,2200671130,2334681,380543826,1595400
0,5180,1,-92,JioPrivateNet,2,64706e7c31ae6392f43d8a9f,NaN,0,183.30328169926602,2200671130,2334681,380544457,1595401
0,5180,1,-92,JioPrivateNet,2,64706e8231ae6392f43d8aa0,NaN,0,183.30328169926602,2200677212,2334694,380547365,1595411
2,5745,6,-54,SHUBPOTADAR 4490,2,64709841af52be6a895e811e,83.33333333333334,0,2.080702394558256,2266609071,2053701,254948922,1101884
0,2412,1,-86,Placement,2,6470aece71332ce99c3568eb,1.3888888888888888,0,197.2980062142689,1325199169,1392619,196554464,817285
0,2427,2,-78,,2,6470aed071332ce99c3568ec,4.166666666666666,0,78.06030137439605,1325199169,1392619,196554464,817285
0,2437,0,-94,realme GT 2,2,6470aed071332ce99c3568ed,0.0,0,490.50616564370864,1325199319,1392620,196554536,817286
0,2437,3,-74,"esha's",2,6470aed171332ce99c3568ee,4.166666666666666,0,49.05061656437086,1325199319,1392620,196554536,817288
0,5180,1,-92,BMSCE-HOSTEL,2,6470aed171332ce99c3568ef,NaN,0,183.30328169926602,1325199319,1392620,196555411,817291
0,5220,1,-92,BMSCE-HOSTEL,2,6470aed271332ce99c3568f0,NaN,0,181.89865885099587,1325199319,1392620,196555883,817293
0,5805,0,-94,BMSCE-HOSTEL,2,6470aed271332ce99c3568f1,NaN,0,205.9196426655846,1325199319,1392620,196555883,817293
1,5180,1,-86,visitor,2,6470af2171332ce99c3568f2,27.77777777777778,0,91.86926466965569,2570125958,2484509,374151193,1238997
0,2412,4,-68,realme 6 Pro,2,6470af2171332ce99c3568f3,5.555555555555555,0,24.838347371946657,2570126157,2484510,374151417,1238997
0,2462,2,-84,BMSCE-HOSTEL,2,6470af2271332ce99c3568f4,2.7777777777777777,0,153.53661141422052,2570126157,2484510,374151417,1238997
0,2462,2,-78,Samsung s20 FE 5G,2,6470af2271332ce99c3568f5,4.166666666666666,0,76.95058953519869,2570126157,2484510,374151417,1238997
0,2462,3,-72,DESKTOP-0PTFJC1 5509,2,6470af2271332ce99c3568f6,5.555555555555555,0,38.56665309513396,2570126157,2484510,374151417,1238997
0,2472,1,-87,Placement,2,6470af2371332ce99c3568f7,1.3888888888888888,0,215.99889707693202,2570126157,2484510,374151417,1238997
0,2472,1,-87,Placement_office,2,6470af2371332ce99c3568f8,1.3888888888888888,0,215.99889707693202,2570126157,2484510,374151417,1238997
1,5180,1,-88,BMS_Students,2,6470af2471332ce99c3568f9,27.77777777777778,0,115.65655185547365,2570126157,2484511,374152097,1238999
2,5745,1,-87,,2,6470af2471332ce99c3568fa,13.88888888888889,0,92.94156197983924,2570126458,2484511,374152177,1238999
1,5180,1,-88,BMSCE,2,6470af2571332ce99c3568fb,27.77777777777778,0,115.65655185547365,2570126458,2484511,374152177,1238999
0,2427,3,-77,RogerThat_2G,2,6470af2571332ce99c3568fc,4.166666666666666,0,69.57131683093337,2570126458,2484511,374152177,1238999
2,5805,1,-91,RogerThat_5G,2,6470af2671332ce99c3568fd,0.0,0,145.7799429469887,2570126458,2484511,374152177,1238999
1,5180,1,-89,BMS_Students,2,6470af2671332ce99c3568fe,27.77777777777778,0,129.76878554277337,2570126458,2484511,374152177,1238999
0,2447,6,-50,AndroidWifi,0,64710063826f8df671fdcc96,9.722222222222223,4,3.082237007959015,11409,49,20986,88
0,2447,6,-50,AndroidWifi,0,64710066826f8df671fdcc97,9.722222222222223,5,3.082237007959015,11409,49,20986,88
0,2447,6,-50,AndroidWifi,0,64710067826f8df671fdcc98,9.722222222222223,6,3.082237007959015,11409,49,20986,88
0,2447,6,-50,AndroidWifi,0,6471006f826f8df671fdcc99,9.722222222222223,7,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,6471007a826f8df671fdcc9a,9.722222222222223,8,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,64710084826f8df671fdcc9b,9.722222222222223,9,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,6471008e826f8df671fdcc9c,9.722222222222223,10,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,64710098826f8df671fdcc9d,9.722222222222223,11,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,647100a4826f8df671fdcc9e,9.722222222222223,12,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,647100a4826f8df671fdcc9f,9.722222222222223,13,3.082237007959015,12485,51,23198,93
0,2447,6,-50,AndroidWifi,0,647100ad826f8df671fdcca0,9.722222222222223,14,3.082237007959015,13561,53,25350,97
0,2447,6,-50,AndroidWifi,0,647100ea826f8df671fdcca1,9.722222222222223,20,3.082237007959015,21343,86,32197,168
0,2447,6,-50,AndroidWifi,0,647100ea826f8df671fdcca2,9.722222222222223,21,3.082237007959015,21343,86,32197,168
0,2447,6,-50,AndroidWifi,0,647100f3826f8df671fdcca3,9.722222222222223,22,3.082237007959015,21343,86,32576,174
0,2447,6,-50,AndroidWifi,0,647100fd826f8df671fdcca4,9.722222222222223,23,3.082237007959015,21343,86,33026,181
0,2447,6,-50,AndroidWifi,0,64710107826f8df671fdcca5,9.722222222222223,24,3.082237007959015,21343,86,33416,187
0,2447,6,-50,AndroidWifi,0,64710111826f8df671fdcca6,9.722222222222223,25,3.082237007959015,21343,86,33746,192
0,2447,6,-50,AndroidWifi,0,6471011b826f8df671fdcca7,9.722222222222223,26,3.082237007959015,21343,86,33941,195
0,2447,6,-50,AndroidWifi,0,64710125826f8df671fdcca8,9.722222222222223,27,3.082237007959015,21343,86,34211,199
0,2447,6,-50,AndroidWifi,0,64710133826f8df671fdcca9,9.722222222222223,28,3.082237007959015,21343,86,34601,205
0,2447,6,-50,AndroidWifi,0,6471013d826f8df671fdccaa,9.722222222222223,29,3.082237007959015,21383,87,35001,211
0,2447,6,-50,AndroidWifi,0,64710147826f8df671fdccab,9.722222222222223,30,3.082237007959015,21383,87,35271,215
0,2422,2,-84,,2,6472b1a0fba267c557a7f3f3,2.7777777777777777,0,156.07231102469473,47171653,85630,26170025,90043
2,5805,1,-90,,2,6472b1a2fba267c557a7f3f4,13.88888888888889,0,129.9265109125875,47171653,85630,26170025,90043
0,2462,3,-76,airteL,2,6472b1a3fba267c557a7f3f5,4.166666666666666,0,61.12402594648713,47171653,85630,26170025,90043
0,2417,2,-80,,2,6472b1a3fba267c557a7f3f6,2.7777777777777777,0,98.67868413177928,47171653,85630,26170025,90043
0,2422,2,-80,Soudev,2,6472b1a4fba267c557a7f3f7,2.7777777777777777,0,98.47497091102814,47171653,85630,26170025,90043
2,5805,1,-88,Rachel_5GHz,2,6472b1a4fba267c557a7f3f8,13.88888888888889,0,103.20429605708071,47171653,85630,26170025,90043
0,2452,4,-63,Yashas,2,6472b1a5fba267c557a7f3f9,6.944444444444445,0,13.739772256993904,47171653,85630,26170025,90043
